pos	item_1	item_2	item_3	item_4	best	worst	explanation	model
Verb	isolate	plead	premeditate	prying	premeditate	prying	2 , 3	gpt-4
Verb	seeing	howl	illustrate	beget	howl	seeing	1 , 0	gpt-4
Verb	sticking	sleeping	tarred	graded	tarred	sticking	2 , 0	gpt-4
Verb	discolored	provided	squirming	needing	squirming	provided	2 , 1	gpt-4
Verb	micromanage	peed	sang	skidded	micromanage	sang	0 , 2	gpt-4
Verb	resurrect	sent	impoverish	turning	impoverish	turning	2 , 3	gpt-4
Verb	opinioned	consuming	sidestroke	circumcised	sidestroke	consuming	2 , 1	gpt-4
Verb	cramping	fleeced	flooding	shortchange	cramping	shortchange	0 , 3	gpt-4
Verb	elk	outshoot	redouble	deduct	elk	redouble	0 , 2	gpt-4
Verb	rushing	imposing	enroll	refer	enroll	rushing	2 , 0	gpt-4
Verb	learn	aspire	filtering	bleaching	filtering	learn	2 , 0	gpt-4
Verb	recall	been	add	domesticate	domesticate	been	3 , 1	gpt-4
Verb	demystify	vindicate	outspend	waken	outspend	demystify	2 , 0	gpt-4
Verb	bayoneted	preoccupy	oink	nourish	oink	preoccupy	2 , 1	gpt-4
Verb	unsettle	entrap	wane	inflect	entrap	unsettle	1 , 0	gpt-4
Verb	dawdle	shone	decreasing	vocalize	dawdle	decreasing	0 , 2	gpt-4
Verb	reappraise	revamp	hugging	repopulate	hugging	reappraise	2 , 0	gpt-4
Verb	feathering	stutter	strangles	polluted	strangles	polluted	2 , 3	gpt-4
Verb	beefcake	meddling	fascinated	subduing	beefcake	meddling	0 , 1	gpt-4
Verb	deserted	candied	ratify	introduce	candied	deserted	1 , 0	gpt-4
Verb	outmaneuver	detect	unmake	babbling	outmaneuver	babbling	0 , 3	gpt-4
Verb	coincide	needs	skinning	ruin	skinning	needs	2 , 1	gpt-4
Verb	atomize	spearhead	earmark	fronting	earmark	atomize	2 , 0	gpt-4
Verb	observing	withstand	lent	emasculate	emasculate	observing	3 , 0	gpt-4
Verb	contain	averted	joining	bombed	bombed	contain	3 , 0	gpt-4
Verb	blasting	tonguing	upend	legislate	tonguing	upend	1 , 2	gpt-4
Verb	poised	stay	sparking	shivering	sparking	stay	2 , 1	gpt-4
Verb	seared	could	bred	darken	seared	could	0 , 1	gpt-4
Verb	reemphasize	deluding	trivialize	glisten	trivialize	glisten	2 , 3	gpt-4
Verb	euthanize	hallow	dedicated	regain	euthanize	dedicated	0 , 2	gpt-4
Verb	twisted	glistening	pecked	exaggerate	pecked	exaggerate	2 , 3	gpt-4
Verb	resigned	kneel	meth	rediscover	meth	resigned	2 , 0	gpt-4
Verb	dial	recap	fuck	eaten	recap	fuck	1 , 2	gpt-4
Verb	ruptured	unbend	flown	incur	ruptured	incur	0 , 3	gpt-4
Verb	entertain	baste	gassing	dozed	baste	entertain	1 , 0	gpt-4
Verb	schmooze	protrude	plummet	ruffling	plummet	schmooze	2 , 0	gpt-4
Verb	cremate	anoint	reprise	pussyfooting	pussyfooting	reprise	3 , 2	gpt-4
Verb	become	implode	await	notice	implode	become	1 , 0	gpt-4
Verb	overindulge	railroading	clanking	overwrite	clanking	overindulge	2 , 0	gpt-4
Verb	overwork	disagree	thrive	fourscore	fourscore	overwork	3 , 0	gpt-4
Verb	dispirited	leasing	wail	ingrained	wail	leasing	2 , 1	gpt-4
Verb	accessorize	writing	collapse	underline	accessorize	writing	0 , 1	gpt-4
Verb	fornicate	relieved	wearying	hidden	fornicate	wearying	0 , 2	gpt-4
Verb	supersede	breathe	reformed	painted	painted	breathe	3 , 1	gpt-4
Verb	stow	deny	crippled	arresting	crippled	stow	2 , 0	gpt-4
Verb	penetrate	stunk	mooing	whooping	mooing	penetrate	2 , 0	gpt-4
Verb	sprinkled	stung	inquiring	surpass	stung	inquiring	1 , 2	gpt-4
Verb	subtract	cushioned	tickling	eating	tickling	subtract	2 , 0	gpt-4
Verb	supersize	praise	confiscate	zing	supersize	praise	0 , 1	gpt-4
Verb	inhale	punctuate	uncap	upsetting	uncap	inhale	2 , 0	gpt-4
Verb	moonlighted	tending	streamline	help	moonlighted	help	0 , 3	gpt-4
Verb	share	can	prevent	unearthed	unearthed	prevent	3 , 2	gpt-4
Verb	narrate	telemarketing	splashed	skirted	telemarketing	narrate	1 , 0	gpt-4
Verb	visit	recalibrate	intercepting	led	recalibrate	visit	1 , 0	gpt-4
Verb	dispel	hardening	sneeze	represent	sneeze	dispel	2 , 0	gpt-4
Verb	bagging	tumbled	needled	revealed	needled	bagging	2 , 0	gpt-4
Verb	handed	stole	sealed	hesitate	stole	handed	1 , 0	gpt-4
Verb	gazing	relearn	fertilize	stated	fertilize	stated	2 , 3	gpt-4
Verb	sift	spiriting	deferred	steer	sift	spiriting	0 , 1	gpt-4
Verb	iterate	swivel	dissociate	slithers	swivel	iterate	1 , 0	gpt-4
Verb	repaying	disarrange	analyze	racking	racking	analyze	3 , 2	gpt-4
Verb	swaddle	commercialize	intermarry	rolling	intermarry	rolling	2 , 3	gpt-4
Verb	stalking	tagged	reinstall	annihilate	reinstall	stalking	2 , 0	gpt-4
Verb	chopping	rushed	studied	precipitated	chopping	rushed	0 , 1	gpt-4
Verb	scold	rework	cocked	undercutting	undercutting	scold	3 , 0	gpt-4
Verb	interpret	zoom	walking	misread	walking	interpret	2 , 0	gpt-4
Verb	sending	goldenrod	bunted	expel	goldenrod	sending	1 , 0	gpt-4
Verb	deadening	step	miscarry	reemerge	miscarry	step	2 , 1	gpt-4
Verb	woodcarving	contrive	plunder	confound	woodcarving	contrive	0 , 1	gpt-4
Verb	digging	drop	triggered	underpay	digging	drop	0 , 1	gpt-4
Verb	remold	logged	envied	repacking	repacking	remold	3 , 0	gpt-4
Verb	surrounding	feigned	accept	staring	feigned	surrounding	1 , 0	gpt-4
Verb	smack	tormenting	fitting	unplugging	unplugging	smack	3 , 0	gpt-4
Verb	preconditioned	posted	gloating	meet	preconditioned	meet	0 , 3	gpt-4
Verb	brace	shrivel	configure	scanning	shrivel	brace	1 , 0	gpt-4
Verb	sewn	cocking	attribute	subordinating	cocking	attribute	1 , 2	gpt-4
Verb	reactivate	answer	visualize	sanctify	sanctify	answer	3 , 1	gpt-4
Verb	bullpen	stayed	lay	tattling	bullpen	lay	0 , 2	gpt-4
Verb	bowing	borrowing	halt	crumpled	crumpled	halt	3 , 2	gpt-4
Verb	unlatch	nix	haul	automate	unlatch	haul	0 , 2	gpt-4
Verb	setting	quantify	chafe	civilize	chafe	setting	2 , 0	gpt-4
Verb	favoring	thudding	caressing	inherit	caressing	favoring	2 , 0	gpt-4
Verb	dressed	purge	perturbing	shearing	shearing	dressed	3 , 0	gpt-4
Verb	leisurewear	providing	irradiated	flirt	irradiated	providing	2 , 1	gpt-4
Verb	crinkle	buy	rot	overlook	crinkle	buy	0 , 1	gpt-4
Verb	mutate	starched	worn	commentate	starched	mutate	1 , 0	gpt-4
Verb	save	emit	extenuate	assert	extenuate	emit	2 , 1	gpt-4
Verb	recline	petrify	scrimped	comprehend	petrify	recline	1 , 0	gpt-4
Verb	subside	brawling	ridding	whispering	whispering	subside	3 , 0	gpt-4
Verb	flog	tally	praising	split	tally	flog	1 , 0	gpt-4
Verb	pocketed	funneled	worsen	written	funneled	worsen	1 , 2	gpt-4
Verb	falling	checkmate	go	was	checkmate	was	1 , 3	gpt-4
Verb	unpick	tolerate	seduce	pigheaded	seduce	tolerate	2 , 1	gpt-4
Verb	excommunicate	foodstuff	unscramble	admitted	excommunicate	foodstuff	0 , 1	gpt-4
Verb	demolish	cornered	weeping	thwarting	weeping	demolish	2 , 0	gpt-4
Verb	utilize	revisit	thinning	wobble	thinning	utilize	2 , 0	gpt-4
Verb	wakes	resume	assassinate	guesstimate	assassinate	resume	2 , 1	gpt-4
Verb	overtake	winning	unhook	unsheathing	unhook	winning	2 , 1	gpt-4
Verb	inspect	thereabout	endow	spending	thereabout	inspect	1 , 0	gpt-4
Verb	bartend	shudder	simplify	devastate	bartend	simplify	0 , 2	gpt-4
Verb	muscled	fused	shirtsleeve	twinkle	shirtsleeve	muscled	2 , 0	gpt-4
Verb	understood	comply	privatize	arcing	privatize	understood	2 , 0	gpt-4
Verb	pull	joshing	monetize	arrange	joshing	pull	1 , 0	gpt-4
Verb	unset	copied	uncorking	smooch	uncorking	unset	2 , 0	gpt-4
Verb	unlink	uncross	blurt	bushed	uncross	unlink	1 , 0	gpt-4
Verb	surmount	softhearted	met	let	softhearted	surmount	1 , 0	gpt-4
Verb	rewrap	whip	betray	clubbing	betray	whip	2 , 1	gpt-4
Verb	highjack	strung	locate	mix	highjack	locate	0 , 2	gpt-4
Verb	entranced	unwrap	shimmer	fed	unwrap	entranced	1 , 0	gpt-4
Verb	allege	ambling	smothering	fraying	smothering	allege	2 , 0	gpt-4
Verb	anaesthetize	showing	adjourn	unfold	anaesthetize	showing	0 , 1	gpt-4
Verb	infect	embody	sledding	revolutionize	sledding	embody	2 , 1	gpt-4
Verb	plowing	wasting	restore	postpone	plowing	restore	0 , 2	gpt-4
Verb	reclaim	raise	elevated	climb	reclaim	raise	0 , 1	gpt-4
Verb	continue	measure	sized	pasting	sized	continue	2 , 0	gpt-4
Verb	splurge	taxed	suggest	chipping	chipping	suggest	3 , 2	gpt-4
Verb	overshadowing	infest	disarmed	modernize	infest	overshadowing	1 , 0	gpt-4
Verb	reinstate	stuttering	unhitch	swerve	stuttering	reinstate	1 , 0	gpt-4
Verb	assigned	carve	induced	encircle	carve	induced	1 , 2	gpt-4
Verb	surveying	compose	theorize	assail	surveying	theorize	0 , 2	gpt-4
Verb	remake	electrocute	mortify	disconfirm	electrocute	remake	1 , 0	gpt-4
Verb	destabilize	browsing	sold	outrun	outrun	destabilize	3 , 0	gpt-4
Verb	impregnate	illuminate	snaking	yield	snaking	yield	2 , 3	gpt-4
Verb	depressurize	wanting	zipping	stepped	zipping	wanting	2 , 1	gpt-4
Verb	barehanded	distract	paced	lead	paced	lead	2 , 3	gpt-4
Verb	undermine	soured	rehash	furnished	furnished	undermine	3 , 0	gpt-4
Verb	recommit	repeated	mouthing	multitasking	mouthing	repeated	2 , 1	gpt-4
Verb	unstrung	sound	pulsate	alphabetize	alphabetize	sound	3 , 1	gpt-4
Verb	choosing	partitioned	work	chiseled	chiseled	choosing	3 , 0	gpt-4
Verb	parading	inspire	panning	looks	panning	looks	2 , 3	gpt-4
Verb	varnished	hitchhike	berate	sidesplitting	varnished	hitchhike	0 , 1	gpt-4
Verb	subdivide	disturbed	nauseate	forsaken	nauseate	subdivide	2 , 0	gpt-4
Verb	deplete	stab	outflank	doubting	outflank	deplete	2 , 0	gpt-4
Verb	whine	reacquaint	weathering	furnishing	reacquaint	whine	1 , 0	gpt-4
Verb	growing	evade	blab	launder	blab	growing	2 , 0	gpt-4
Verb	staining	disassemble	reboot	figured	reboot	staining	2 , 0	gpt-4
Verb	adjust	menstruate	got	scolding	menstruate	got	1 , 2	gpt-4
Verb	pasted	surmise	dotting	composed	dotting	surmise	2 , 1	gpt-4
Verb	carry	gossiping	deem	backfire	gossiping	carry	1 , 0	gpt-4
Verb	scouting	reconfigure	spitting	yank	reconfigure	scouting	1 , 0	gpt-4
Verb	introverted	disinfect	biting	flourish	disinfect	introverted	1 , 0	gpt-4
Verb	disinherit	give	verify	shorn	disinherit	give	0 , 1	gpt-4
Verb	disfigure	gamble	screenwriting	firebomb	screenwriting	gamble	2 , 1	gpt-4
Verb	overuse	am	surrender	oversee	surrender	am	2 , 1	gpt-4
Verb	suffocate	editorialize	tranquillize	garnished	garnished	suffocate	3 , 0	gpt-4
Verb	liven	stare	overpower	wigged	overpower	liven	2 , 0	gpt-4
Verb	bleating	personify	rehire	doing	bleating	doing	0 , 3	gpt-4
Verb	withdrawing	wept	explaining	emote	wept	emote	1 , 3	gpt-4
Verb	waddling	taxing	shipped	trumpeting	waddling	taxing	0 , 1	gpt-4
Verb	downsize	hardhat	sneaking	smarten	hardhat	downsize	1 , 0	gpt-4
Verb	specialized	sheeted	graduate	seclude	graduate	specialized	2 , 0	gpt-4
Verb	shockproof	kissing	dredge	daunt	shockproof	daunt	0 , 3	gpt-4
Verb	scoff	translate	nuzzle	swiveled	nuzzle	scoff	2 , 0	gpt-4
Verb	increasing	spicing	reinstitute	jitterbug	jitterbug	increasing	3 , 0	gpt-4
Verb	leaves	flaunting	selected	enjoying	selected	flaunting	2 , 1	gpt-4
Verb	killing	hustle	exploring	litigate	litigate	hustle	3 , 1	gpt-4
Verb	dropping	tweeze	rescue	squealing	tweeze	dropping	1 , 0	gpt-4
Verb	outnumbered	act	overact	shadowboxing	overact	act	2 , 1	gpt-4
Verb	rocking	informed	grooving	fasting	grooving	informed	2 , 1	gpt-4
Verb	collared	salute	querying	bordered	salute	collared	1 , 0	gpt-4
Verb	unhitched	suppose	achieve	daydream	unhitched	suppose	0 , 1	gpt-4
Verb	infuse	squinted	christen	levitate	christen	infuse	2 , 0	gpt-4
Verb	bookmaking	unbraid	insulated	pictured	unbraid	bookmaking	1 , 0	gpt-4
Verb	remarry	underlining	gush	handcuff	handcuff	gush	3 , 2	gpt-4
Verb	unleashed	downshift	smudged	deodorize	downshift	unleashed	1 , 0	gpt-4
Verb	vanish	renew	laminate	unfolding	laminate	vanish	2 , 0	gpt-4
Verb	devour	traumatize	unfasten	break	traumatize	devour	1 , 0	gpt-4
Verb	facing	snip	egging	actualize	snip	facing	1 , 0	gpt-4
Verb	forbidden	collected	quits	simpleminded	quits	forbidden	2 , 0	gpt-4
Verb	plunging	browse	immobilize	gravitate	immobilize	gravitate	2 , 3	gpt-4
Verb	undertook	swishing	realizing	saved	swishing	undertook	1 , 0	gpt-4
Verb	swinging	snuff	dabbling	carding	snuff	dabbling	1 , 2	gpt-4
Verb	parch	lactate	resent	skywriting	skywriting	resent	3 , 2	gpt-4
Verb	graduated	wring	throb	tinted	wring	graduated	1 , 0	gpt-4
Verb	stripping	potentiate	cloaked	capping	stripping	potentiate	0 , 1	gpt-4
Verb	injure	hazing	racing	dismount	hazing	injure	1 , 0	gpt-4
Verb	decline	fixing	tend	mistrust	mistrust	tend	3 , 2	gpt-4
Verb	ocelot	moaning	overpowering	commuting	ocelot	overpowering	0 , 2	gpt-4
Verb	makeover	inscribe	busied	opposed	inscribe	makeover	1 , 0	gpt-4
Verb	flavoring	preclude	proclaim	undertake	flavoring	undertake	0 , 3	gpt-4
Verb	demote	refrain	suffice	sniff	sniff	suffice	3 , 2	gpt-4
Verb	starred	freaking	recede	switch	recede	freaking	2 , 1	gpt-4
Verb	sown	transforming	unify	matriarchs	matriarchs	transforming	3 , 1	gpt-4
Verb	diluted	speak	untied	reassess	untied	speak	2 , 1	gpt-4
Verb	rationalize	hyperventilate	resulting	govern	hyperventilate	resulting	1 , 2	gpt-4
Verb	howling	rectified	disposed	murmuring	howling	disposed	0 , 2	gpt-4
Verb	sandbag	scavenging	relishing	infiltrate	infiltrate	scavenging	3 , 1	gpt-4
Verb	flirting	perturbed	coexist	transferring	flirting	coexist	0 , 2	gpt-4
Verb	apologize	undergo	deport	peddling	deport	undergo	2 , 1	gpt-4
Verb	earthed	cased	sequestered	suffer	sequestered	suffer	2 , 3	gpt-4
Verb	ruffle	knocking	bending	symbolize	knocking	symbolize	1 , 3	gpt-4
Verb	astonish	substituting	meow	loving	meow	astonish	2 , 0	gpt-4
Verb	stopped	buttonhook	interfere	glancing	buttonhook	interfere	1 , 2	gpt-4
Verb	testing	scenting	shed	turns	scenting	turns	1 , 3	gpt-4
Verb	happening	misunderstood	unveil	deceive	unveil	happening	2 , 0	gpt-4
Verb	sketching	overeat	dipping	prosecute	prosecute	sketching	3 , 0	gpt-4
Verb	fret	waterskiing	strived	implicate	waterskiing	fret	1 , 0	gpt-4
Verb	spinning	hunt	escargot	guarding	escargot	spinning	2 , 0	gpt-4
Verb	involved	charbroil	fronted	relinquish	charbroil	involved	1 , 0	gpt-4
Verb	squirting	realign	arisen	lurk	squirting	arisen	0 , 2	gpt-4
Verb	thinking	reappear	caress	fumigate	fumigate	thinking	3 , 0	gpt-4
Verb	decompose	squatted	sustaining	rile	squatted	decompose	1 , 0	gpt-4
Verb	gnaw	mitigate	thaw	replace	gnaw	mitigate	0 , 1	gpt-4
Verb	scabbed	ramping	slotted	forgo	slotted	forgo	2 , 3	gpt-4
Verb	winterize	interwoven	droop	distinguish	winterize	distinguish	0 , 3	gpt-4
Verb	dub	feared	crackbrained	cheer	crackbrained	feared	2 , 1	gpt-4
Verb	endorsed	modify	sleep	blustering	blustering	modify	3 , 1	gpt-4
Verb	scream	communicating	thieve	debilitated	thieve	communicating	2 , 1	gpt-4
Verb	dripping	promote	daggered	lash	daggered	promote	2 , 1	gpt-4
Verb	aflutter	dehydrate	thrust	reaching	dehydrate	reaching	1 , 3	gpt-4
Verb	idolize	quickstep	find	squaring	quickstep	find	1 , 2	gpt-4
Verb	incarcerate	twiddling	punctured	construct	twiddling	construct	1 , 3	gpt-4
Verb	balanced	disqualify	envision	retaining	disqualify	balanced	1 , 0	gpt-4
Verb	feign	argue	emphasize	brushing	brushing	feign	3 , 0	gpt-4
Verb	pleading	reintegrate	disburse	shear	reintegrate	pleading	1 , 0	gpt-4
Verb	mumble	condemned	spoof	worked	condemned	worked	1 , 3	gpt-4
Verb	crooning	unveiling	distill	persecuting	unveiling	crooning	1 , 0	gpt-4
Verb	scoring	nonbeliever	zips	repel	nonbeliever	scoring	1 , 0	gpt-4
Verb	brainwashing	blot	characterize	intoxicate	brainwashing	characterize	0 , 2	gpt-4
Verb	waddle	transporting	enchant	discovered	waddle	transporting	0 , 1	gpt-4
Verb	envy	expressed	diversify	cram	cram	diversify	3 , 2	gpt-4
Verb	discontinue	slaving	pulverize	tenderhearted	pulverize	discontinue	2 , 0	gpt-4
Verb	saddled	strained	coated	acclimatize	saddled	acclimatize	0 , 3	gpt-4
Verb	straining	forbearing	reiterate	wronged	straining	wronged	0 , 3	gpt-4
Verb	reserved	diffused	shamed	officiate	officiate	diffused	3 , 1	gpt-4
Verb	slither	happen	summering	rearrange	summering	happen	2 , 1	gpt-4
Verb	unclip	feigning	licking	robbing	feigning	unclip	1 , 0	gpt-4
Verb	becomes	saying	stuffed	flab	stuffed	becomes	2 , 0	gpt-4
Verb	dislike	threaten	allspice	planting	allspice	dislike	2 , 0	gpt-4
Verb	insinuate	rinse	jaywalk	nightclubbing	jaywalk	insinuate	2 , 0	gpt-4
Verb	buried	muddle	slows	flattening	buried	muddle	0 , 1	gpt-4
Verb	exaggerating	grovel	reseal	rewrite	reseal	exaggerating	2 , 0	gpt-4
Verb	congratulate	smarting	working	shelled	shelled	working	3 , 2	gpt-4
Verb	propose	exterminate	belch	perpetuate	belch	propose	2 , 0	gpt-4
Verb	jawed	denote	repack	catfight	repack	denote	2 , 1	gpt-4
Verb	veer	piss	radicalize	exclude	radicalize	veer	2 , 0	gpt-4
Verb	shuffle	speaking	reshoot	reinvent	reshoot	speaking	2 , 1	gpt-4
Verb	insure	tangling	revel	secure	tangling	insure	1 , 0	gpt-4
Verb	readdress	pay	familiarize	besieged	besieged	pay	3 , 1	gpt-4
Verb	nonbinding	rustling	burnt	overfill	rustling	nonbinding	1 , 0	gpt-4
Verb	integrate	convalesce	ditch	annul	convalesce	integrate	1 , 0	gpt-4
Verb	summed	seeped	cuddle	muttering	cuddle	summed	2 , 0	gpt-4
Verb	prioritize	overheat	shaped	soften	overheat	shaped	1 , 2	gpt-4
Verb	jabbering	hail	equalize	pave	pave	jabbering	3 , 0	gpt-4
Verb	revolve	stripped	lifting	swab	swab	revolve	3 , 0	gpt-4
Verb	blastoff	growling	taught	choking	blastoff	taught	0 , 2	gpt-4
Verb	bubbling	decompress	glassmaking	steelmaking	glassmaking	bubbling	2 , 0	gpt-4
Verb	reconnect	vertices	descend	timed	vertices	reconnect	1 , 0	gpt-4
Verb	chose	defeated	vamped	shoplift	shoplift	chose	3 , 0	gpt-4
Verb	beaten	scored	wincing	begone	wincing	beaten	2 , 0	gpt-4
Verb	discern	outdraw	capsize	incapacitate	outdraw	discern	1 , 0	gpt-4
Verb	unlearn	lapsing	intending	frighten	frighten	unlearn	3 , 0	gpt-4
Verb	casting	semisweet	exfoliate	botch	exfoliate	casting	2 , 0	gpt-4
Verb	ticked	crumple	cooing	scrapping	cooing	ticked	2 , 0	gpt-4
Verb	engaging	repower	struggling	multiplying	repower	engaging	1 , 0	gpt-4
Verb	acting	occur	designing	fix	designing	occur	2 , 1	gpt-4
Verb	publish	slumbering	absorbing	oxblood	oxblood	absorbing	3 , 2	gpt-4
Verb	unrolling	infuriate	confine	slugging	infuriate	unrolling	1 , 0	gpt-4
Verb	praying	forging	powdering	dialing	forging	praying	1 , 0	gpt-4
Verb	shut	whisk	popularize	recheck	whisk	shut	1 , 0	gpt-4
Verb	avail	burglarize	eave	compare	burglarize	avail	1 , 0	gpt-4
Verb	disown	traveling	ogle	crackled	ogle	traveling	2 , 1	gpt-4
Verb	roll	reinitialize	envelop	misdiagnose	misdiagnose	roll	3 , 0	gpt-4
Verb	consummate	plastering	handcraft	launch	plastering	handcraft	1 , 2	gpt-4
Verb	taken	hobble	slung	wield	hobble	taken	1 , 0	gpt-4
Verb	vandalize	collide	gyrate	stiffen	gyrate	collide	2 , 1	gpt-4
Verb	kiss	leapfrog	unwinding	balancing	leapfrog	unwinding	1 , 2	gpt-4
Verb	criticize	scraping	flush	insert	scraping	criticize	1 , 0	gpt-4
Verb	tucking	scoured	bother	reinvigorate	scoured	bother	1 , 2	gpt-4
Verb	mumbling	slopped	combine	timbered	slopped	combine	1 , 2	gpt-4
Verb	accelerate	caramelize	scatter	swipes	caramelize	accelerate	1 , 0	gpt-4
Verb	belonging	cross	sparked	undid	sparked	belonging	2 , 0	gpt-4
Verb	doubling	chatting	unloaded	avoid	unloaded	avoid	2 , 3	gpt-4
Verb	decided	defraud	proportioned	pleasuring	defraud	decided	1 , 0	gpt-4
Verb	fawning	icebound	bragging	arraign	icebound	fawning	1 , 0	gpt-4
Verb	complain	squared	stat	implore	squared	complain	1 , 0	gpt-4
Verb	stays	writhing	conspiring	stopping	writhing	stays	1 , 0	gpt-4
Verb	cobble	jingling	relate	tormented	jingling	relate	1 , 2	gpt-4
Verb	chopped	mirrored	reflecting	cleaning	chopped	reflecting	0 , 2	gpt-4
Verb	beguile	ticking	lagged	leatherneck	leatherneck	beguile	3 , 0	gpt-4
Verb	rejoicing	depress	outnumber	feeding	rejoicing	outnumber	0 , 2	gpt-4
Verb	conquer	seedpod	mislead	hypothesize	seedpod	conquer	1 , 0	gpt-4
Verb	overstate	vaulting	semiskilled	deserved	vaulting	overstate	1 , 0	gpt-4
Verb	unscrambling	vouch	attest	speculate	unscrambling	speculate	0 , 3	gpt-4
Verb	obstruct	ranked	clad	calculated	obstruct	ranked	0 , 1	gpt-4
Verb	salvaging	reawaken	sharpshooting	inject	sharpshooting	inject	2 , 3	gpt-4
Verb	fielded	leading	strengthen	alleviate	alleviate	strengthen	3 , 2	gpt-4
Verb	survive	glowing	snowdrop	aircrew	snowdrop	survive	2 , 0	gpt-4
Verb	unscrewing	superimpose	being	shuck	unscrewing	being	0 , 2	gpt-4
Verb	detonate	works	affected	defile	detonate	works	0 , 1	gpt-4
Verb	intrude	geared	diapering	diverge	diapering	intrude	2 , 0	gpt-4
Verb	expand	misspeak	generating	sexed	sexed	expand	3 , 0	gpt-4
Verb	registered	dominate	interlaced	lobotomize	lobotomize	dominate	3 , 1	gpt-4
Verb	unmasking	excite	smoking	insinuating	unmasking	excite	0 , 1	gpt-4
Verb	crank	pointed	nipping	afflict	nipping	afflict	2 , 3	gpt-4
Verb	refit	springing	pertain	rubbing	springing	pertain	1 , 2	gpt-4
Verb	engrave	prohibit	talking	climbing	engrave	talking	0 , 2	gpt-4
Verb	delineate	presume	enforce	devalue	delineate	presume	0 , 1	gpt-4
Verb	ripping	linking	retreating	uphold	ripping	uphold	0 , 3	gpt-4
Verb	fatten	gauging	compartmentalize	mortifying	compartmentalize	gauging	2 , 1	gpt-4
Verb	tapping	overstay	reuse	finalize	finalize	reuse	3 , 2	gpt-4
Verb	migrate	resist	premed	ballooning	premed	migrate	2 , 0	gpt-4
Verb	bumming	pouched	weighted	reassert	reassert	bumming	3 , 0	gpt-4
Verb	plotting	injured	disobey	toying	plotting	disobey	0 , 2	gpt-4
Verb	rated	extradite	perturb	infringe	extradite	rated	1 , 0	gpt-4
