pos	item_1	item_2	item_3	item_4
Adjective	knobby	refractory	pyrotechnic	elementary
Adjective	coverless	symmetrical	hardened	proximate
Adjective	astute	ideal	blameless	untried
Adjective	subsequent	peeved	discernable	restless
Adjective	monotonous	slugfest	toeless	magical
Adjective	seducible	unremarked	voyeuristic	macabre
Adjective	needy	burdensome	primitive	worthwhile
Adjective	gastronomical	unlovable	unscientific	congruent
Adjective	bureaucratic	televised	crestfallen	caped
Adjective	lethargic	inequitable	nonskid	preadolescent
Adjective	confounded	neurosurgical	periodontal	copious
Adjective	savage	contestable	congratulatory	seafaring
Adjective	citric	unclasped	consequent	compensatory
Adjective	masterly	ditsy	distinctive	woozy
Adjective	constitutional	outlandish	normative	queer
Adjective	interpretative	noble	jacketed	lanky
Adjective	unproved	roomy	crested	scornful
Adjective	unrefrigerated	potential	nauseating	amused
Adjective	uplifting	prepackaged	jobless	interstate
Adjective	wifely	utilitarian	unconstrained	dauntless
Adjective	nerdy	attributable	stinging	biophysical
Adjective	scoreless	myopic	pebbled	devotional
Adjective	truculent	neuropsychological	bicultural	nominative
Adjective	imminent	authoritative	tangible	unchristian
Adjective	doctrinal	overemotional	intentioned	unfitting
Adjective	municipal	pygmy	defenseless	parochial
Adjective	divining	unbeatable	sickening	overpriced
Adjective	undelivered	balsamic	smudgy	overweight
Adjective	schizoid	monogrammed	homebound	blithering
Adjective	terrorist	sassy	social	disruptive
Adjective	coveted	indignant	loopy	perceptual
Adjective	paring	pleated	unfurnished	inclusive
Adjective	analytic	ravenous	acidic	fundable
Adjective	muddy	boneless	grainy	humanoid
Adjective	oncoming	steamy	bipartisan	mammalian
Adjective	unsportsmanlike	backrest	tangy	unquestionable
Adjective	unprejudiced	pure	orchestral	directional
Adjective	fledgling	sluggish	chronic	botanical
Adjective	khaki	fainter	marbled	hostile
Adjective	shining	congenital	janitorial	extendable
Adjective	restful	correct	unaccomplished	frisky
Adjective	numb	extra	reverberating	rancid
Adjective	speculative	sedate	oval	undiscovered
Adjective	lewd	straightforward	unemotional	cruel
Adjective	rapid	disparate	scabby	desirable
Adjective	opaque	breathless	unexceptional	livid
Adjective	interdepartmental	scented	hardworking	affectionate
Adjective	plumed	horrid	dreamless	nonexclusive
Adjective	delusionary	malevolent	unpleasing	scrubby
Adjective	innocuous	floral	arrhythmic	untouched
Adjective	bribable	corroborative	surprised	unusable
Adjective	comprehensible	retinal	unread	freezing
Adjective	ethical	brittle	photochemical	extrajudicial
Adjective	worsening	legalistic	captivating	distinct
Adjective	attractive	reluctant	chewy	unsaturated
Adjective	unabashed	hydroponic	unchanged	heartwarming
Adjective	achievable	stylized	retail	germfree
Adjective	little	peaceful	impatient	adventuresome
Adjective	accessible	derogatory	hyphenated	understandable
Adjective	tempting	olfactory	woolly	grumpy
Adjective	bearish	judicial	unfortunate	intense
Adjective	unifying	ambitious	audiovisual	curable
Adjective	geological	forthright	milky	expansive
Adjective	warm	metaphorical	compassionate	unelected
Adjective	guileless	anarchistic	armed	sarcastic
Adjective	closetful	unschooled	unsung	provincial
Adjective	unbridled	swishy	obscene	unexploited
Adjective	dizzy	silken	cretaceous	hushed
Adjective	aging	reacquainted	bouncy	photodynamic
Adjective	conceivable	uncanny	guiltless	pending
Adjective	momentous	valueless	overdramatic	meatpacking
Adjective	vanquished	embarrassed	saturated	impassioned
Adjective	suburban	evolutional	phobic	prenuptial
Adjective	discerning	overdue	mysterious	hyperkinetic
Adjective	diuretic	stereotyped	underexposed	helpful
Adjective	longish	unquestioning	tranquil	unsuspecting
Adjective	handmade	unrecovered	sterile	squishy
Adjective	rustproof	barren	lucky	fluorine
Adjective	informational	spiritualistic	irrefutable	swell
Adjective	unproduced	zoological	prone	vindictive
Adjective	fizzy	unflappable	destructible	hallucinogenic
Adjective	misfile	unquenchable	thorny	overworked
Adjective	primal	pleased	unexamined	hooded
Adjective	intelligent	unsurpassed	trifling	horrifying
Adjective	gushy	resilient	predetermined	astronomical
Adjective	fuzzy	incommunicative	nonprofit	irresistible
Adjective	corded	unendurable	precipitating	terrible
Adjective	dizzying	catlike	brave	indigent
Adjective	intrusive	uncertain	secular	ambulatory
Adjective	smelly	swifter	answerable	neurological
Adjective	citywide	vigorous	icky	unintentional
Adjective	flamboyant	inflated	suitable	behavioral
Adjective	sonic	statesmanlike	worrisome	protective
Adjective	transactional	nitrous	unshaved	metaphysic
Adjective	subordinate	exasperated	unforced	streetwise
Adjective	masked	mere	unlooked	sorry
Adjective	unashamed	diplomatic	cloudy	inexpensive
Adjective	rabid	fevered	irrevocable	bubonic
Adjective	untwined	unpopulated	colonial	minuscule
Adjective	bridgeless	oral	depository	hind
Adjective	hideous	unbounded	rustic	constant
Adjective	meaner	indifferent	employable	meager
Adjective	ungraceful	deafening	solid	unpolished
Adjective	homely	evocative	sexist	nude
Adjective	wordless	scrappy	uncooperative	grudging
Adjective	secluded	discriminatory	magnetic	complete
Adjective	criminal	windswept	stringy	bionic
Adjective	bushy	cheerless	inspirational	certain
Adjective	disadvantageous	muggy	illusionary	developmental
Adjective	contending	wastewater	tardy	flaccid
Adjective	forked	membranous	discordant	unrelated
Adjective	flyable	navigational	consistent	overconfident
Adjective	glorying	exploitative	reactive	logarithmic
Adjective	chiller	pearly	codependent	airtight
Adjective	deadly	physiologic	senior	admissible
Adjective	harmonic	ornamental	semiannual	orthodontic
Adjective	fancy	yellowing	riper	eclectic
Adjective	unlisted	habitual	undisclosed	atheistic
Adjective	indigestible	psychobiological	mating	upcoming
Adjective	wavy	huge	boisterous	eatable
Adjective	unrelieved	convex	malleable	limber
Adjective	pornographic	definite	skinless	suggestible
Adjective	arachnid	obvious	invasive	unoriginal
Adjective	overenthusiastic	undiagnosed	plentiful	lemony
Adjective	glossy	defensive	painful	disquieting
Adjective	girly	bored	faulty	inexhaustible
Adjective	disappointing	battered	tasteless	horned
Adjective	translatable	fortuitous	overhanging	sizeable
Adjective	disgusting	gracious	quiet	weaponless
Adjective	regrettable	seagoing	inductive	instable
Adjective	aglow	confining	anesthetic	manipulative
Adjective	uncurious	unpromising	stringed	repeatable
Adjective	sundry	benign	photosynthesize	weary
Adjective	unaffiliated	underprepared	illiterate	scared
Adjective	advisory	squeamish	idler	customized
Adjective	incompatible	ecstatic	sugared	subsonic
Adjective	elaborate	bogus	human	forgetful
Adjective	undue	ordinary	unexploded	affordable
Adjective	sappy	leaded	shocking	deceitful
Adjective	rootless	dewy	unchanging	elderly
Adjective	forehand	undersized	thinner	rousing
Adjective	monthly	circular	unnamable	heartfelt
Adjective	leftover	frivolous	diametric	subdominant
Adjective	woodsy	famous	asymmetric	divisible
Adjective	unswerving	symmetric	progressive	unaesthetic
Adjective	rambunctious	neurologic	poetical	permissible
Adjective	delicious	explicit	central	mute
Adjective	nonporous	methodological	vehicular	standard
Adjective	baseless	darn	taxable	impending
Adjective	unpardonable	marketable	neat	dreadful
Adjective	oxygenating	tattered	fluffy	neglectful
Adjective	braised	advantageous	cylindrical	clingy
Adjective	disastrous	significant	emptier	druggy
Adjective	coldblooded	spontaneous	navigable	famished
Adjective	depressed	unbalanced	reddish	controversial
Adjective	kingly	unsocial	cyclic	wonderful
Adjective	unloved	baggy	unidentified	outsize
Adjective	unshelled	shoddy	womanish	able
Adjective	powdery	thrusting	martial	retarded
Adjective	multifocal	internal	finite	buxom
Adjective	civil	farthest	roasted	sensible
Adjective	suppressive	handy	immaculate	ballsy
Adjective	flimsy	steroid	realistic	frizzy
Adjective	unfeasible	annoying	disorderly	restrictive
Adjective	congested	unappetizing	padded	unpunctual
Adjective	fluent	colossal	southwestern	unacknowledged
Adjective	indecent	indebted	rheumatoid	untranslatable
Adjective	monolithic	savory	overripe	typographical
Adjective	chilly	ingratiating	unrestricted	circulatory
Adjective	phony	capitalist	cymbal	teachable
Adjective	retro	wintry	inboard	doubtful
Adjective	diabolical	vengeful	unpracticed	fluorescent
Adjective	erotic	readable	unimportant	spellbinding
Adjective	medical	convenient	decaying	precarious
Adjective	beltless	rare	incomprehensible	containable
Adjective	comparative	sopping	parental	cheap
Adjective	seasonal	treasonable	distempered	instantaneous
Adjective	aristocratic	depressing	ghostly	accustomed
Adjective	conducive	zesty	soy	topographical
Adjective	inverse	poetic	disgusted	unimproved
Adjective	returnable	snoopy	optional	motiveless
Adjective	misrepresent	tiring	malnourished	abnormal
Adjective	preset	cryptic	lower	immutable
Adjective	intangible	precognitive	amateurish	precautionary
Adjective	imbecilic	melodramatic	crabby	custodial
Adjective	inevitable	tactile	resonant	faint
Adjective	unventilated	storable	unperturbed	apathetic
Adjective	slacker	untruthful	lacerated	muted
Adjective	counteractive	disgruntled	stubbly	detectable
Adjective	unhealthy	contemporary	noncompetitive	malformed
Adjective	compacted	curious	gay	meek
Adjective	earthen	crucial	frosty	identifiable
Adjective	philharmonic	boastful	exact	environmental
Adjective	colored	unburned	neoconservative	global
Adjective	conquering	whacky	scalded	unimpeachable
Adjective	oxidized	unimpressed	educated	nonmilitary
Adjective	evil	unappreciative	fallopian	proportional
Adjective	overcast	verbose	pathologic	worse
Adjective	pious	suspicious	acrylic	respectable
Adjective	thermodynamic	disreputable	hairless	brazen
Adjective	poignant	usual	fashioned	disjointed
Adjective	consenting	dotted	conspicuous	instructive
Adjective	instinctive	russet	tightfisted	medicinal
Adjective	uncluttered	palliative	fierce	notorious
Adjective	homelike	profound	craggy	promiscuous
Adjective	maximum	pretrial	quantifiable	startling
Adjective	somber	delicate	innate	downcast
Adjective	everlasting	diffusive	unremorseful	dense
Adjective	embryonic	retrospective	stocky	repulsive
Adjective	drab	crazy	sanctimonious	manlike
Adjective	egotistic	senile	recurring	contextual
Adjective	frozen	interesting	uneatable	predigest
Adjective	autobiographical	ungainly	unrevealed	aerobic
Adjective	unfathomable	sinister	subjective	hydrochloric
Adjective	sisterly	medieval	soviet	undistracted
Adjective	purposeful	matchless	horseless	gratifying
Adjective	underage	preconceived	payable	stricken
Adjective	communicable	approximate	suave	methodical
Adjective	motionless	undulating	supersonic	unglued
Adjective	preferential	polygonal	impervious	indentured
Adjective	casual	unscrupulous	imaginary	overindulgent
Adjective	stuffy	climactic	knowledgeable	immediate
Adjective	infatuated	fated	colorable	brooding
Adjective	public	preposterous	reproachful	moonlit
Adjective	beady	current	seminarian	dissenting
Adjective	unwieldy	unheard	phenomenological	ulcerative
Adjective	superhuman	hypoallergenic	weird	newish
Adjective	nifty	pelvic	pastel	bigger
Adjective	dermatological	delectable	muscular	eucalyptus
Adjective	nonviolent	accountable	laborsaving	ambivalent
Adjective	logistic	uncompromising	abbreviated	prominent
Adjective	leisurely	unshakeable	goodhearted	unsanitary
Adjective	insulting	unmanly	hardhearted	sable
Adjective	neuromuscular	fiduciary	commensurate	watertight
Adjective	voluntary	chambered	microscopic	homing
Adjective	refried	pathological	paternal	unlighted
Adjective	phoney	concave	deformed	itchy
Adjective	skillful	chatty	viral	unassuming
Adjective	scarlet	unsatisfactory	rusted	unrivaled
Adjective	microcellular	guiding	ancestral	vaginal
Adjective	null	determinative	concurrent	decodable
Adjective	commendable	glam	artsy	bullish
Adjective	gory	various	cushy	splendid
Adjective	uncoordinated	unoccupied	expeditious	overt
Adjective	psychoanalytical	stranded	eternal	unexpressed
Adjective	rasping	unmarked	unprompted	problematical
Adjective	literal	spectacular	bobsledder	selective
Adjective	rewarding	intestinal	marvelous	thrilling
Adjective	supercritical	differing	arrogant	piteous
Adjective	divine	bipedal	invulnerable	unbilled
Adjective	gravitational	favorable	cognitive	secondary
Adjective	septic	reformatory	genealogical	colic
Adjective	novelistic	sociopathic	businesslike	bloodshot
Adjective	alarming	impregnable	catchable	algebraic
Adjective	ratty	twitchy	uneducated	adverse
Adjective	undisputable	deviled	astounded	translucent
Adjective	peripheral	reclining	unequipped	oppressed
Adjective	unpaid	downward	loathsome	stingy
Adjective	uncut	intramural	caged	symbiotic
Adjective	groggy	luxurious	misty	farfetched
Adjective	undecided	sightless	pompous	cynical
Adjective	storewide	inflammable	rudimentary	torturous
Adjective	incomplete	wolfish	paramedical	lifeless
Adjective	exploitable	foremost	sleepless	breaded
Adjective	fairer	inconvenient	illogic	agonizing
Adjective	pharmaceutical	exploitive	oozy	cartographic
Adjective	lively	lofty	instinctual	prestigious
Adjective	lovely	nonlethal	paperless	ungrateful
Adjective	stillborn	unsubstantial	sculptured	pesky
Adjective	capillary	synthetic	religious	egomaniacal
Adjective	enigmatic	blooming	ultraviolet	patriotic
Adjective	erosive	watchable	ritzy	northernmost
Adjective	bluish	artificial	ceremonial	omniscient
Adjective	rampant	exclamatory	airsick	untaxed
Adjective	minty	puny	weedy	fraught
Adjective	squatty	relational	imperceptible	cute
Adjective	ardent	frontal	esoteric	unsavory
Adjective	enviable	underweight	unreported	unabridged
Adjective	contradictory	idyllic	cryptogenic	veterinary
Adjective	mammary	unrewarding	flowery	disposable
Adjective	unfamiliar	undercover	overriding	skimpy
Adjective	portable	generative	unloving	unmentionable
Adjective	stunning	uncomplimentary	halting	purplish
Adjective	worthiest	bloodthirsty	choral	probationary
Adjective	deviant	lawyerlike	unconditioned	indefinable
Adjective	sole	mythical	excusable	flabby
Adjective	telephonic	manic	ideological	starving
Adjective	heavenly	hypothetical	fleeting	unrepresented
Adjective	persuasive	bland	yappy	loose
Adjective	amphibious	familiar	adolescent	raucous
Adjective	unexciting	bright	interested	treasured
Adjective	attainable	retrievable	wheezy	promising
Adjective	blunted	obtrusive	furthermost	binocular
Adjective	institutional	intact	cowardly	queerer
Adjective	anticorrosive	dormant	patchy	verifiable
Adjective	frayed	fatherly	deceased	metric
Adjective	bleary	preconscious	engrossed	preppy
Adjective	vascular	touchy	seasonable	trusty
Adjective	bounteous	brilliant	motley	alternate
Adjective	houseguest	observable	postoperative	authentic
Adjective	unnoticed	thickheaded	sooty	aquatic
Adjective	fragile	faithless	danceable	trucking
Adjective	sectional	digestible	superheated	unmannerly
Adjective	strong	strapless	compressed	hypocritical
Adjective	incumbent	acrobatic	terrifying	shipshape
Adjective	irrelevant	futile	tubular	theatric
Adjective	philosophic	lipid	frustrating	robotic
Adjective	unrequested	infantile	statistical	budgetary
Adjective	analogous	typical	round	fundamentalist
Adjective	bookless	inconclusive	checkered	unkind
Adjective	rotten	ungovernable	sectarian	circumspect
Adjective	visionary	tolerable	coincident	superconducting
